VIOLATION_ID,VIOLATION_LAST_MODIFIED_DATE,VIOLATION_DATE,VIOLATION CODE,VIOLATION_STATUS,VIOLATION_STATUS_DATE,VIOLATION_DESCRIPTION,VIOLATION_LOCATION,VIOLATION_INSPECTOR_COMMENTS,VIOLATION_ORDINANCE,INSPECTOR_ID,INSPECTION_NUMBER,INSPECTION_STATUS,INSPECTION_WAIVED,INSPECTION_CATEGORY,DEPARTMENT_BUREAU,ADDRESS,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,PROPERTY_GROUP,SSA,Latitude,Longitude,LOCATION
5921337,1/29/2018,1/5/2018,NC2011,OPEN,,PLANS & PERMITS REQ - CONTRCTR,,"OBTAIN PERMIT FOR ENCLOSURE OF REAR YARD FROM BACK OF BUILDING TO ALLEY TO CREATE FOUR SEASON PATION ENCLOSURE WORK INCLUDED BUT IS NOT LIMITED TO: (1) ERECTION OF SOLID WOOD FENCE AT EAST,WEST AND NORTH PROPERTY LINES COVERED BY CANVAS WALL AT INTERIOR SIDE (2) CONSTRUCTION OF WOODEN FRAMEWORK WITH POSTS, BEAMS AND RAFTER COVERED WITH CORRUGATED PLASTIC PANELS AS ROOF OVER PATIO FROM FRONT TO REAR. (3) CONCRETE FLOOR COVERED WITH WOOD LAMINATE TYPE MATERIAL (4) CONSTRUCTION OF PLATFORM AT REAR OF PATIO WITH INSTALLATION OF AIR STREAM TRAVEL TRAILER WITH WALL CUT AWAY TO CREATE SEATING AREA (5) INSTALLATION IF ELECTRICAL LIGHTING (6) INSTALLATION OF HEATING SYSTEM (7) CONSTRUCTION OF PLATFORM FOR BANQUET SEATING","Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)",BL00950,12550359,FAILED,N,COMPLAINT,SPECIAL INSPECTION PROGRAM,934 W WEBSTER AVE,934,W,WEBSTER,AVE,85332,,41.92186654,-87.65242305,"(41.921866539026375, -87.65242305270903)"
5904441,1/29/2018,1/5/2018,EV1110,COMPLIED,1/6/2018,MAINTAIN OR REPAIR ELECT ELEVA,,PROVIDE ANTI-ROTATION DEVICE IN SHACKLES FOR ELEVATOR #2( FREIGHT),"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",403526,12390231,PASSED,N,PERIODIC,ELEVATOR,1606 E 50TH PL,1606,E,50TH,PL,18457,,41.80352077,-87.58613686,"(41.803520769527466, -87.58613686042796)"
5904438,1/29/2018,1/5/2018,EV1110,COMPLIED,1/6/2018,MAINTAIN OR REPAIR ELECT ELEVA,,UPDATE FIRE SERVICE/ MAINTENANCE LOGS IN MACHINE ROOM,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",403526,12390231,PASSED,N,PERIODIC,ELEVATOR,1606 E 50TH PL,1606,E,50TH,PL,18457,,41.80352077,-87.58613686,"(41.803520769527466, -87.58613686042796)"
5904435,1/29/2018,1/5/2018,EV1110,COMPLIED,1/6/2018,MAINTAIN OR REPAIR ELECT ELEVA,,PERFORM CATEGORY 1 TEST ON BOTH ELEVATORS,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",403526,12390231,PASSED,N,PERIODIC,ELEVATOR,1606 E 50TH PL,1606,E,50TH,PL,18457,,41.80352077,-87.58613686,"(41.803520769527466, -87.58613686042796)"
5905633,1/5/2018,1/5/2018,CN138106,OPEN,,STOP/REMOVE NUISANCE,EXTERIOR:N   :EXTERIOR,"NORTH ELEVATION, 3 FOOT HIGH FENCE ONLY ? OCCASIONALLY LOOSE DOG IN REAR YARD - HAZARDOUS TO NEIGHBORS.",Remove and stop nuisance. (7-28-060),365764,12391105,FAILED,N,COMPLAINT,CONSERVATION,3519 N NEVA AVE,3519,N,NEVA,AVE,141170,,41.94407019,-87.80558292,"(41.94407019298192, -87.80558291486264)"
5919281,1/25/2018,1/5/2018,CN132046,OPEN,,SAFE WORKING CONDITIONS,,FURNACE OUT OF SERVICE AT TIME OF INSPECTION,"Provide and maintain every facility, piece of equipment, or utility in safe and sound working condition. (13-196-400, 13-196-440)",BL00989,12543973,FAILED,N,COMPLAINT,CONSERVATION,10530 S STATE ST,10530,S,STATE,ST,502626,,41.7025826,-87.62353655,"(41.70258259717299, -87.623536554072)"
5919280,1/25/2018,1/5/2018,CN046023,OPEN,,HEATER 8FT ABOVE FLR IN GARAGE,,USING COOKING STOVE AS HEATING DEVICE,Failed to install unit heater at least eight feet above floor in garage.  (13-108-080(c)(2)),BL00989,12543973,FAILED,N,COMPLAINT,CONSERVATION,10530 S STATE ST,10530,S,STATE,ST,502626,,41.7025826,-87.62353655,"(41.70258259717299, -87.623536554072)"
5919279,1/25/2018,1/5/2018,CN132016,OPEN,,HEAT UNIT ADEQUATELY,10530 S STATE (HSE)  BEDROOM 50 DEGREE'S,BEDROOM 5 DEGREE'S  FURNACE IS OFF TIME OF INSPECTION,Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),BL00989,12543973,FAILED,N,COMPLAINT,CONSERVATION,10530 S STATE ST,10530,S,STATE,ST,502626,,41.7025826,-87.62353655,"(41.70258259717299, -87.623536554072)"
5919107,1/25/2018,1/5/2018,CN197087,OPEN,,CARB MONOX DETECT IN RESID,,MISSING CARBON MONOXIDE DETECTOR,"Install carbon monoxide detector within 40 feet of every sleeping room in residential structure. (13-64-190, 13-64-210) A carbon monoxide detector is needed whenever there is a heating appliance on the premises that burns fossil fuel such as gas, oil, or coal, or air that is circulated through a heat exchanger. Install according to manufacturer instructions. A hard wired model requires an electrical wiring permit. In a single family residence, be sure the detector is on or below the lowest floor with a place to sleep. In a multiple dwelling residence heated by a boiler, install a detector in the same room as the boiler. Otherwise, each apartment follows single family guidelines. The owner is responsible for installation and written instructions, the tenant for testing, maintenance, and batteries.",BL00989,12543768,FAILED,N,COMPLAINT,CONSERVATION,7546 S CARPENTER ST,7546,S,CARPENTER,ST,26582,,41.75639475,-87.65040176,"(41.756394745278875, -87.65040175914173)"
5919105,1/25/2018,1/5/2018,CN197019,OPEN,,INSTALL SMOKE DETECTORS,,MISSING SMOKE DETECTOR,"Install and maintain approved smoke detectors. (13-196-100 thru 13-196-160) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.",BL00989,12543768,FAILED,N,COMPLAINT,CONSERVATION,7546 S CARPENTER ST,7546,S,CARPENTER,ST,26582,,41.75639475,-87.65040176,"(41.756394745278875, -87.65040175914173)"
5919104,1/25/2018,1/5/2018,CN132046,OPEN,,SAFE WORKING CONDITIONS,,BOILER OUT OF SERVICE AT TIME OF INSPECTION,"Provide and maintain every facility, piece of equipment, or utility in safe and sound working condition. (13-196-400, 13-196-440)",BL00989,12543768,FAILED,N,COMPLAINT,CONSERVATION,7546 S CARPENTER ST,7546,S,CARPENTER,ST,26582,,41.75639475,-87.65040176,"(41.756394745278875, -87.65040175914173)"
5919102,1/25/2018,1/5/2018,CN046013,OPEN,,UNAPPROVED HEATING DEVICE,,USING COOKING STOVE AS HEATING DEVICE,Stop using cooking or water heating device as heating device. (13-196-400),BL00989,12543768,FAILED,N,COMPLAINT,CONSERVATION,7546 S CARPENTER ST,7546,S,CARPENTER,ST,26582,,41.75639475,-87.65040176,"(41.756394745278875, -87.65040175914173)"
5919066,1/25/2018,1/5/2018,CN132016,OPEN,,HEAT UNIT ADEQUATELY,7546 S CARPENTER UNIT #2,BATHROOM 59 DEGREE'S KITCHEN 56 DEGREE'S,Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),BL00989,12543768,FAILED,N,COMPLAINT,CONSERVATION,7546 S CARPENTER ST,7546,S,CARPENTER,ST,26582,,41.75639475,-87.65040176,"(41.756394745278875, -87.65040175914173)"
5903601,1/25/2018,1/5/2018,PL151137,COMPLIED,1/24/2018,OPEN,,,,400200,12394757,PASSED,N,PERMIT,PLUMBING,1713 N CLYBOURN AVE,1713,N,CLYBOURN,AVE,71021,,41.9123052,-87.65124637,"(41.91230520189346, -87.6512463651804)"
5915553,1/22/2018,1/5/2018,BR1071,OPEN,,SEAL BREECHNG AT CHMNY-HWH,,A.O. SMITH HOT WATER HEATER.,"Seal chimney where water heater breeching enters. (11-4-870, 11-4-930)",202808,12401298,CLOSED,N,PERIODIC,BOILER,2025 E 72ND ST,2025,E,72ND,ST,407668,42,41.76423534,-87.57523817,"(41.76423534280564, -87.57523816930369)"
5915552,1/22/2018,1/5/2018,BR1001,OPEN,,OWNER OR LICENSED CONTRACTOR,,,"The code violations listed below must be corrected within 15 days of receipt of this notice. The owner or the contractor who does the work must sign, date, and return this notice or a copy to indicate that the work is done to the Boiler Inspection Bureau.",202808,12401298,CLOSED,N,PERIODIC,BOILER,2025 E 72ND ST,2025,E,72ND,ST,407668,42,41.76423534,-87.57523817,"(41.76423534280564, -87.57523816930369)"
5915454,1/5/2018,1/5/2018,NC2021,OPEN,,PERMIT REQUIRED - CONTRACTOR,EXTERIOR:E   :,"REAR EXTERIOR 1 STORY PORCH/ ALL FRAMING, AND SUPPORTING MEMBERS- ROTTING, WEAK, AND SAGGING. PERMIT ONLY IS REQUIRED TO REPLACE: REAR EXTERIOR 1 STORY PORCH.","Performed or allowed work to be performed erecting, enlarging, altering, repairing, removing or demolishing a building or part of a building without a permit.  (13-12-050, 13-32-010, 13-32-130)",BL01039,12423472,FAILED,N,COMPLAINT,CONSERVATION,5217 S GREEN ST,5217,S,GREEN,ST,330339,,41.79924794,-87.64636749,"(41.79924794233407, -87.64636749256445)"
5915453,1/5/2018,1/5/2018,CN110025,OPEN,,EGRESS,INTERIOR:002 :,ATTIC DWELLING UNIT HAS ONE EGRESS ONLY [IN THE REAR].,"Provide sufficient means of egress. (13-196-050, 13-196-060, 13-196-070)",BL01039,12423472,FAILED,N,COMPLAINT,CONSERVATION,5217 S GREEN ST,5217,S,GREEN,ST,330339,,41.79924794,-87.64636749,"(41.79924794233407, -87.64636749256445)"
5915452,1/5/2018,1/5/2018,CN111025,OPEN,,EGRESS -BASEMENT,INTERIOR:-1  :,BASEMENT DWELLING UNIT HAS ONE EGRESS ONLY [IN THE REAR].,"Provide sufficient means of egress. (13-196-050, 13-196-650, 13-196-740 B, 13-200-230 F)",BL01039,12423472,FAILED,N,COMPLAINT,CONSERVATION,5217 S GREEN ST,5217,S,GREEN,ST,330339,,41.79924794,-87.64636749,"(41.79924794233407, -87.64636749256445)"
5915451,1/5/2018,1/5/2018,NC2011,OPEN,,PLANS & PERMITS REQ - CONTRCTR,INTERIOR:-1  :,"SUBMIT PLANS, AND OBTAIN PERMIT FOR ALL RELATED WORK TO AUTHORIZE ALTERATIONS TO BASEMENT, AND ATTIC, OR RERSTORE BUILDING TO THE ORIGINAL STATE.","Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)",BL01039,12423472,FAILED,N,COMPLAINT,CONSERVATION,5217 S GREEN ST,5217,S,GREEN,ST,330339,,41.79924794,-87.64636749,"(41.79924794233407, -87.64636749256445)"
5915450,1/5/2018,1/5/2018,NC2071,OPEN,,WORK NOT ALLOWED,INTERIOR:-1  :,"REMOVE ALL PARTITIONS, AND FIXTURES [INCLUDING PLUMBING AND ELECTRIC] INSTALLED IN THE BASEMENT, AND ATTIC, WITHOUT A PERMIT.","Remove work performed without permit and restore building or site to original construction. (13-32-130, 13-32-290)",BL01039,12423472,FAILED,N,COMPLAINT,CONSERVATION,5217 S GREEN ST,5217,S,GREEN,ST,330339,,41.79924794,-87.64636749,"(41.79924794233407, -87.64636749256445)"
5912970,1/19/2018,1/5/2018,CN194029,OPEN,,PROVIDE,,(VT 194029) PROVIDE MINIMUM DUCT SIZE:RETURN ( 18-28-918.2),Provide,402092,12396685,FAILED,N,COMPLAINT,VENTILATION,2443 N NEWCASTLE AVE,2443,N,NEWCASTLE,AVE,110278,,41.92486708,-87.79635626,"(41.92486708128024, -87.79635625851577)"
5912953,1/19/2018,1/5/2018,VT2010,OPEN,,SUBMIT PLANS/GET VENT PERMIT,,PERMIT REQUIRED  13-32-010 SUBMIT PLANS AND PERMIT VENTILATING SYSTEM PERMITS,"Submit plans and obtain ventilating system permits. (13-32-010, 13-32-020, 13-32-040, 13-32-130, 13-176-240)",402092,12396685,FAILED,N,COMPLAINT,VENTILATION,2443 N NEWCASTLE AVE,2443,N,NEWCASTLE,AVE,110278,,41.92486708,-87.79635626,"(41.92486708128024, -87.79635625851577)"
5912930,1/19/2018,1/5/2018,VT1010,OPEN,,ARRANGE COMPLETED PERMIT INSP.,,INSPECTION REQUIRED  18-28-106.1,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",402092,12396685,FAILED,N,COMPLAINT,VENTILATION,2443 N NEWCASTLE AVE,2443,N,NEWCASTLE,AVE,110278,,41.92486708,-87.79635626,"(41.92486708128024, -87.79635625851577)"
5907512,1/23/2018,1/5/2018,EV1110,COMPLIED,1/22/2018,MAINTAIN OR REPAIR ELECT ELEVA,,REPAIR EMERGENCY PHONE. CAR 2,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12392843,PASSED,N,PERMIT,ELEVATOR,57 E 21ST ST,57,E,21ST,ST,15948,,41.85416208,-87.62480774,"(41.854162079101364, -87.62480774134845)"
5907511,1/23/2018,1/5/2018,EV1110,COMPLIED,1/22/2018,MAINTAIN OR REPAIR ELECT ELEVA,,PROVIDE CODE DATA PLATE & SAFETY TEST TAG ON CAR TOP. BOTH CARS,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12392843,PASSED,N,PERMIT,ELEVATOR,57 E 21ST ST,57,E,21ST,ST,15948,,41.85416208,-87.62480774,"(41.854162079101364, -87.62480774134845)"
5907510,1/23/2018,1/5/2018,EV1110,COMPLIED,1/22/2018,MAINTAIN OR REPAIR ELECT ELEVA,,INSTALL FIRE EXTINGUISHER AT TOP TERMINAL LANDING. BOTH CARS,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12392843,PASSED,N,PERMIT,ELEVATOR,57 E 21ST ST,57,E,21ST,ST,15948,,41.85416208,-87.62480774,"(41.854162079101364, -87.62480774134845)"
5907509,1/23/2018,1/5/2018,EV1110,COMPLIED,1/22/2018,MAINTAIN OR REPAIR ELECT ELEVA,,FIRE CAULK HOISTWAY WHERE REQUIRED. BOTH CARS,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12392843,PASSED,N,PERMIT,ELEVATOR,57 E 21ST ST,57,E,21ST,ST,15948,,41.85416208,-87.62480774,"(41.854162079101364, -87.62480774134845)"
5907508,1/23/2018,1/5/2018,EV1110,COMPLIED,1/22/2018,MAINTAIN OR REPAIR ELECT ELEVA,,PROVIDE SOURCE FEED FOR 3 PHASE & 110VAC DISCONNECT SWITCHES. BOTH CARS,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12392843,PASSED,N,PERMIT,ELEVATOR,57 E 21ST ST,57,E,21ST,ST,15948,,41.85416208,-87.62480774,"(41.854162079101364, -87.62480774134845)"
5907507,1/23/2018,1/5/2018,EV1110,COMPLIED,1/22/2018,MAINTAIN OR REPAIR ELECT ELEVA,,RE-TEST F.A.I.D.'S AFTER LOBBY PANEL INSTALLATION.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12392843,PASSED,N,PERMIT,ELEVATOR,57 E 21ST ST,57,E,21ST,ST,15948,,41.85416208,-87.62480774,"(41.854162079101364, -87.62480774134845)"
5907506,1/23/2018,1/5/2018,EV1110,COMPLIED,1/22/2018,MAINTAIN OR REPAIR ELECT ELEVA,,INSTALL LOBBY PANEL WITH AUX. PHASE 1 KEY SWITCH AND ELEVATOR PLAN.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12392843,PASSED,N,PERMIT,ELEVATOR,57 E 21ST ST,57,E,21ST,ST,15948,,41.85416208,-87.62480774,"(41.854162079101364, -87.62480774134845)"
5907503,1/23/2018,1/5/2018,EV1110,COMPLIED,1/22/2018,MAINTAIN OR REPAIR ELECT ELEVA,,FLASHING HAT REQUIRED WHEN OVERHEAD F.A.I.D. IS ACTIVATED. CAR 2,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12392843,PASSED,N,PERMIT,ELEVATOR,57 E 21ST ST,57,E,21ST,ST,15948,,41.85416208,-87.62480774,"(41.854162079101364, -87.62480774134845)"
5907502,1/23/2018,1/5/2018,EV1110,COMPLIED,1/22/2018,MAINTAIN OR REPAIR ELECT ELEVA,,"REDUCE ALL OVERHEAD GREENFIELD WHIPS TO 36"" LG. MAX. BOTH CARS","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12392843,PASSED,N,PERMIT,ELEVATOR,57 E 21ST ST,57,E,21ST,ST,15948,,41.85416208,-87.62480774,"(41.854162079101364, -87.62480774134845)"
5907501,1/23/2018,1/5/2018,EV1110,COMPLIED,1/22/2018,MAINTAIN OR REPAIR ELECT ELEVA,,INSTALL CWT. TIE DOWNS. BOTH CARS,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",312525,12392843,PASSED,N,PERMIT,ELEVATOR,57 E 21ST ST,57,E,21ST,ST,15948,,41.85416208,-87.62480774,"(41.854162079101364, -87.62480774134845)"
5907401,1/11/2018,1/5/2018,EL0018,OPEN,,DEFECTIVE OUTLETS,,DEFECTIVE OUTLETS 3RD FLOOR UNIT THROUGH OUT AND PROVIDE GFCI PROTECTION FOR KITCHEN COUNTERTOP AND BATHROOM,"Replace broken, inoperable, or painted over receptacle or switch. (18-27-200.1, 18-27-200.10(b))",203776,12392642,FAILED,N,COMPLAINT,ELECTRICAL,2539 S ST LOUIS AVE,2539,S,ST LOUIS,AVE,280150,25,41.84507409,-87.71222173,"(41.84507409031612, -87.71222173180516)"
5907400,1/11/2018,1/5/2018,EL0022,OPEN,,EXPOSED WIRING FIXTURES,,EXPOSED WIRING AT FIXTURES 3RD FLOOR KITCHEN (DANGEROUS AND HAZARDOUS),"Remove exposed wiring at light fixture. (18-27-410.24, 18-27-410.28)",203776,12392642,FAILED,N,COMPLAINT,ELECTRICAL,2539 S ST LOUIS AVE,2539,S,ST LOUIS,AVE,280150,25,41.84507409,-87.71222173,"(41.84507409031612, -87.71222173180516)"
5907399,1/11/2018,1/5/2018,EL0024,OPEN,,INSTALL ILLUMINATION,,INSTALL ILLUMINATION IN PUBLIC HALLWAYS,"Illuminate hall, corridor, stair, accessible attic, closet, basement storeroom, utility room, and/or garage. (18-27-700.6, 18-27-560.7, 18-27-700.8, 18-27-700.9, 18-27-700.10)",203776,12392642,FAILED,N,COMPLAINT,ELECTRICAL,2539 S ST LOUIS AVE,2539,S,ST LOUIS,AVE,280150,25,41.84507409,-87.71222173,"(41.84507409031612, -87.71222173180516)"
5906903,1/5/2018,1/5/2018,CN076034,OPEN,,REPAIR GUTTER,OTHER   :    :ALL ELEVATIONS.,"CLOGGED GUTTERS - GRASS,WEEDS, DIRT, ETC.","Failed to maintain roof gutters in good repair and working condition.  (13-196-590, 13-196-630(b), 13-196-641, 18-29-1101, 18-29-1105, 18-29-1106)",BL00754,12392220,FAILED,N,COMPLAINT,CONSERVATION,10319 S CHRISTIANA AVE,10319,S,CHRISTIANA,AVE,508291,,41.70554013,-87.70486533,"(41.70554013041136, -87.70486532556247)"
5906902,1/5/2018,1/5/2018,CN073024,OPEN,,REPAIR EXTERIOR DOOR FRAME,OTHER   :    :EXTERIOR,"WEST ELEVATION DOOR FRAME AND DOOR AT GRADE - CRACKED AND BROKEN, REPLACE.","Failed to maintain exterior door frames to exclude rain and wind from entering building and otherwise in sound condition and repair.  (13-196-550, 13-196-550(f), 13-196-641)",BL00754,12392220,FAILED,N,COMPLAINT,CONSERVATION,10319 S CHRISTIANA AVE,10319,S,CHRISTIANA,AVE,508291,,41.70554013,-87.70486533,"(41.70554013041136, -87.70486532556247)"
5906901,1/5/2018,1/5/2018,CN104015,OPEN,,"REPLCE WINDOW PANES, PLEXGLAS",OTHER   :    :SOUTH ELEVATION.,FIRST FLOOR SOUTH.,"Replace broken, missing or defective window panes. (13-196-550 A)",BL00754,12392220,FAILED,N,COMPLAINT,CONSERVATION,10319 S CHRISTIANA AVE,10319,S,CHRISTIANA,AVE,508291,,41.70554013,-87.70486533,"(41.70554013041136, -87.70486532556247)"
5906900,1/5/2018,1/5/2018,CN138106,OPEN,,STOP/REMOVE NUISANCE,OTHER   :    :EXTERIOR,FRONT DRIVEWAY - ABANDONED AUTOMOBILES(THREE).,Remove and stop nuisance. (7-28-060),BL00754,12392220,FAILED,N,COMPLAINT,CONSERVATION,10319 S CHRISTIANA AVE,10319,S,CHRISTIANA,AVE,508291,,41.70554013,-87.70486533,"(41.70554013041136, -87.70486532556247)"
5906899,1/5/2018,1/5/2018,CN138056,OPEN,,"DEBRIS, EXCESSIVE",OTHER   :    :WEST ELEVATION,"WEST ELEVATION - WOOD, JUNK, AND DEBRIS.","Remove accumulation of refuse and debris and keep premises clean. (13-196-580, 13-196-630)",BL00754,12392220,FAILED,N,COMPLAINT,CONSERVATION,10319 S CHRISTIANA AVE,10319,S,CHRISTIANA,AVE,508291,,41.70554013,-87.70486533,"(41.70554013041136, -87.70486532556247)"
5906898,1/5/2018,1/5/2018,CN190019,OPEN,,ARRANGE PREMISE INSPECTION,OTHER   :    :INTERIOR,NO ENTRY UNABLE TO VERIFY OCCUPANCY AND SMOKE DETECTORS.,Arrange for inspection of premises. (13-12-100),BL00754,12392220,FAILED,N,COMPLAINT,CONSERVATION,10319 S CHRISTIANA AVE,10319,S,CHRISTIANA,AVE,508291,,41.70554013,-87.70486533,"(41.70554013041136, -87.70486532556247)"
5906430,1/10/2018,1/5/2018,PL239010,OPEN,,ENGAG LIC & BOND PLMBNG CNTRC,,,Engage licensed and bonded plumbing contractor to install plumbing. (18-29-106.1),400200,12391868,FAILED,N,COMPLAINT,PLUMBING,7130 S FAIRFIELD AVE,7130,S,FAIRFIELD,AVE,413581,14,41.76361803,-87.69192539,"(41.76361802463601, -87.69192538618215)"
5906361,1/10/2018,1/5/2018,PL232040,OPEN,,RMV PLBFIX INSTALLD W/0 PERMIT,,REMOVE ALL PIPING INSTALLED WITHOUT PERMIT.,"Remove plumbing fixtures, water supply, soil, waste, and vent piping installed without permit. (13-12-050, 13-32-010)",400200,12391868,FAILED,N,COMPLAINT,PLUMBING,7130 S FAIRFIELD AVE,7130,S,FAIRFIELD,AVE,413581,14,41.76361803,-87.69192539,"(41.76361802463601, -87.69192538618215)"
