PERMIT_NUMBER,  PERMIT_TYPE,         ISSUE_DATE,        ESTIMATED_COST,         AMOUNT_WAIVED,   AMOUNT_PAID,    TOTAL_FEE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,  SUFFIX,CONTRACTOR_1_TYPE,CONTRACTOR_1_NAME,CONTRACTOR_1_ADDRESS,CONTRACTOR_1_CITY,CONTRACTOR_1_STATE,CONTRACTOR_1_ZIPCODE,CONTRACTOR_1_PHONE,CONTRACTOR_2_TYPE,CONTRACTOR_2_NAME,CONTRACTOR_2_ADDRESS,CONTRACTOR_2_CITY,CONTRACTOR_2_STATE,CONTRACTOR_2_ZIPCODE,CONTRACTOR_2_PHONE,CONTRACTOR_3_TYPE,CONTRACTOR_3_NAME,CONTRACTOR_3_ADDRESS,CONTRACTOR_3_CITY,CONTRACTOR_3_STATE,CONTRACTOR_3_ZIPCODE,Latitude,Longitude,CONTRACTOR_3_PHONE,LOCATION
100754711,PERMIT - EASY PERMIT PROCESS,4/1/2018,$675.00 ,$0.00 ,$225.00 ,$225.00 ,4404,S,ST LOUIS,AVE,OWNER AS GENERAL CONTRACTOR,CHARLES GRACIA,4404 S ST LOUIS,CHICAGO,IL,60632,,,,,,,,,,,,,,,41.81331573,-87.71148782,,"(41.81331572600548, -87.71148781742879)"
100754706,PERMIT - EASY PERMIT PROCESS,4/1/2018,"$1,000.00 ",$0.00 ,$225.00 ,$225.00 ,5159,S,BISHOP,ST,CONTRACTOR-GENERAL CONTRACTOR,ESP REMODELING INC,10626 SOUTH AVENUE C,CHICAGO,IL,60617,(773)503-0618,OWNER,PEDRO  O ESPINOSA,10626 S AVE C,CHICAGO,IL,60617,,OWNER,SYLVIA GRAJEDA,5156 S LOOMIS BLVD,CHICAGO,IL,60609,41.79963778,-87.66094314,,"(41.79963778124465, -87.66094314012022)"
100754191,PERMIT - ELECTRIC WIRING,3/31/2018,"$30,000.00 ",$0.00 ,$750.00 ,$750.00 ,11601,W,TOUHY,AVE,CONTRACTOR-ELECTRICAL,"MEADE ELECTRIC COMPANY, INC.",9550 W. 55TH ST.- SUITE A SUITE A,MC COOK,IL,60525,(708)588-2514,,,,,,,,,,,,,,42.0085364,-87.91442844,,"(42.008536400868735, -87.91442843927047)"
100754687,PERMIT - ELECTRIC WIRING,3/31/2018,$300.00 ,$0.00 ,$75.00 ,$75.00 ,11127,S,MICHIGAN,AVE,CONTRACTOR-ELECTRICAL,PROSPERITY CONTRACTOR INC.,2707 E. VANDRUNEN DR.,CRETE,IL,60417-,(708)935-2105 x,,,,,,,,,,,,,,41.69174955,-87.62089291,,"(41.69174954886844, -87.62089290532495)"
100754690,PERMIT - ELECTRIC WIRING,3/31/2018,"$10,000.00 ",$0.00 ,$225.00 ,$225.00 ,635,W,GRACE,ST,CONTRACTOR-ELECTRICAL,J. HAMILTON ELECTRIC CO. INC.,1331 JARVIS AVE.,ELK GROVE VILLAGE,IL,60007-,(847)640-8077 X,,,,,,,,,,,,,,41.95190253,-87.64635732,,"(41.95190253430482, -87.64635731778388)"
100754693,PERMIT - EASY PERMIT PROCESS,3/31/2018,"$2,300.00 ",$0.00 ,$225.00 ,$225.00 ,4828,N,SAYRE,AVE,OWNER AS ARCHITECT & CONTRACTR,SLAVEN MAJSTOROVIC,4828 N SAYRE AVE,CHICAGO,IL,60656,,,,,,,,,,,,,,,41.9692184,-87.80146067,,"(41.96921839637243, -87.801460668683)"
100754694,PERMIT - ELECTRIC WIRING,3/31/2018,"$1,000.00 ",$0.00 ,$75.00 ,$75.00 ,11601,W,TOUHY,AVE,CONTRACTOR-ELECTRICAL,HILTON CHICAGO CORPORATION,11601 TOUHY O'HARE INT'L AIRPORT,CHICAGO,IL,60666,(773)686-8000,,,,,,,,,,,,,,42.0085364,-87.91442844,,"(42.008536400868735, -87.91442843927047)"
100754695,PERMIT - ELECTRIC WIRING,3/31/2018,$1.00 ,$0.00 ,$75.00 ,$75.00 ,11460,S,LONGWOOD,DR,CONTRACTOR-ELECTRICAL,TERRIUS WINTERS,8033 S MARSHFIELD,CHICAGO,IL,60620,(773)653-1445,,,,,,,,,,,,,,41.68479838,-87.67351699,,"(41.68479837972252, -87.67351698725419)"
100754696,PERMIT - ELECTRIC WIRING,3/31/2018,"$16,000.00 ",$0.00 ,$225.00 ,$225.00 ,2020,N,LEAMINGTON,AVE,CONTRACTOR-ELECTRICAL,NORTH-STONE ELECTRICINC.,5345 W. GALEWOOD AVE,CHICAGO,IL,60639-,(773)842-1346 x,,,,,,,,,,,,,,41.91750991,-87.75476165,,"(41.917509904767755, -87.75476165115273)"
100754697,PERMIT - ELECTRIC WIRING,3/31/2018,"$1,165.00 ",$0.00 ,$225.00 ,$225.00 ,3801,N,HARLEM,AVE,CONTRACTOR-ELECTRICAL,ANDAS ELECTRICAL INC.,3159 S HAMLIN,CHICAGO,IL,60623-,(773)436-6855 X,OWNER OCCUPIED,LAMBRINI SPAKIANKIS,3801 N HARLEM AVE,CHICAGO,IL,60634,,,,,,,,41.94899257,-87.80699019,,"(41.94899256713997, -87.80699018711914)"
100754678,PERMIT - ELECTRIC WIRING,3/30/2018,"$1,000.00 ",$0.00 ,$150.00 ,$150.00 ,2423,N,LONG,AVE,CONTRACTOR-ELECTRICAL,JAMES A. LYBOLD,5160 N. ELSTON AVE GDN APT,CHICAGO,IL,60630-,(773)993-6538 x,,,,,,,,,,,,,,41.92476398,-87.7609456,,"(41.924763977176646, -87.76094560182403)"
100754680,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$3,300.00 ",$0.00 ,$375.00 ,$375.00 ,4525,N,MOZART,ST,CONTRACTOR-GENERAL CONTRACTOR,HOME DEPOT USA INC,2455 PACES FERRY ROAD C-11 HOME SERVICES COMPLIANCE,ATLANTA,GA,30339,(770)433-8211,OWNER OCCUPIED,CRAIG KNUTSON,4525 N MOZART ST,CHICAGO,IL,60625,,OWNER OCCUPIED,CRAIG KNUTSON,4525 N. MOZART,CHICAGO,IL,60625,41.96378767,-87.6996192,,"(41.963787665893605, -87.69961919847876)"
100754681,PERMIT - ELECTRIC WIRING,3/30/2018,"$1,000.00 ",$0.00 ,$75.00 ,$75.00 ,2010,W,67TH,PL,CONTRACTOR-ELECTRICAL,BUSTAMANTE ELECTRIC CO.,616 S. 21ST AVE.,MAYWOOD,IL,60153-,(708)774-5845 x,OWNER OCCUPIED,MIGUEL CAMPOS,2010 W 67TH PL,CHICAGO,IL,60636,,,,,,,,41.77127225,-87.67419569,,"(41.77127225386375, -87.67419568480479)"
100749388,PERMIT - RENOVATION/ALTERATION,3/30/2018,"$10,000.00 ",$0.00 ,$825.00 ,$825.00 ,7649,S,STATE,ST,OWNER OCCUPIED,CROWN CASTLE,20 N MARTINGALE DR,SCHAUMBURG,IL,60173,,STRUCTURAL ENGINEER,KERMODE BRIAN K,,,,,,CONTRACTOR-ELECTRICAL,"SLEETH ELECTRIC, INC.",48W605 HINCKLEY ROAD,BIG ROCK,IL,60511,41.75493535,-87.62450432,(630)556-3608,"(41.75493535094807, -87.6245043176088)"
100751019,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$19,856.00 ",$0.00 ,$500.00 ,$500.00 ,10001,S,LAFAYETTE,AVE,CONTRACTOR-GENERAL CONTRACTOR,"O.A.K.K. CONSTRUCTION CO., INC",7742 W. 61ST PLACE,SUMMIT,IL,60501-,(708)594-9363 x,OWNER,MARY MATZ,10001 S LAFAYETTE,CHICAGO,IL,60628,,,,,,,,41.71252201,-87.62469914,,"(41.71252200918335, -87.6246991412563)"
100754358,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$15,207.00 ",$0.00 ,$500.00 ,$500.00 ,1447,N,MASSASOIT,AVE,CONTRACTOR-GENERAL CONTRACTOR,"O.A.K.K. CONSTRUCTION CO., INC",7742 W. 61ST PLACE,SUMMIT,IL,60501-,(708)594-9363 x,OWNER,DEBORAH WILLIAMS,1447 N MASSASOIT,CHICAGO,IL,60651,,,,,,,,41.90709533,-87.7693219,,"(41.90709532559964, -87.76932190147227)"
100754359,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$14,132.00 ",$0.00 ,$500.00 ,$500.00 ,4340,W,MAYPOLE,AVE,CONTRACTOR-GENERAL CONTRACTOR,"O.A.K.K. CONSTRUCTION CO., INC",7742 W. 61ST PLACE,SUMMIT,IL,60501-,(708)594-9363 x,OWNER,DARRIS HOBBS,4340 W. MAYPOLE AVE #2F,CHICAGO,IL,60624,,,,,,,,41.88468415,-87.73483323,,"(41.884684145782145, -87.73483322651774)"
100754360,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$21,187.00 ",$0.00 ,$500.00 ,$500.00 ,1234,N,MONITOR,AVE,CONTRACTOR-GENERAL CONTRACTOR,"O.A.K.K. CONSTRUCTION CO., INC",7742 W. 61ST PLACE,SUMMIT,IL,60501-,(708)594-9363 x,OWNER,ELMIRA MOORE,1234 N MONITOR,CHICAGO,IL,60651,,,,,,,,41.90309645,-87.77190463,,"(41.90309644757822, -87.77190462529938)"
100754361,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$9,525.00 ",$0.00 ,$500.00 ,$500.00 ,3724,N,NEWCASTLE,AVE,CONTRACTOR-GENERAL CONTRACTOR,"O.A.K.K. CONSTRUCTION CO., INC",7742 W. 61ST PLACE,SUMMIT,IL,60501-,(708)594-9363 x,OWNER,STELLA CHICHOCKI,3724 N NEWCASTLE,CHICAGO,IL,60634,,,,,,,,41.94803443,-87.79745007,,"(41.948034431172026, -87.79745006591925)"
100754362,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$13,042.00 ",$0.00 ,$500.00 ,$500.00 ,7556,S,OGLESBY,AVE,CONTRACTOR-GENERAL CONTRACTOR,"O.A.K.K. CONSTRUCTION CO., INC",7742 W. 61ST PLACE,SUMMIT,IL,60501-,(708)594-9363 x,OWNER,TRENNER CHILDRESS,7556 S OGLESBY,CHICAGO,IL,60649,,,,,,,,41.75730341,-87.567706,,"(41.75730341031789, -87.567706001185)"
100754367,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$10,882.00 ",$0.00 ,$500.00 ,$500.00 ,8448,S,THROOP,ST,CONTRACTOR-GENERAL CONTRACTOR,"O.A.K.K. CONSTRUCTION CO., INC",7742 W. 61ST PLACE,SUMMIT,IL,60501-,(708)594-9363 x,OWNER,SABRENA GIVENS,8448 S THROOP,CHICAGO,IL,60620,,,,,,,,41.73990937,-87.65602795,,"(41.73990936745871, -87.65602795143826)"
100754369,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$13,714.00 ",$0.00 ,$500.00 ,$500.00 ,10421,S,WABASH,AVE,CONTRACTOR-GENERAL CONTRACTOR,"O.A.K.K. CONSTRUCTION CO., INC",7742 W. 61ST PLACE,SUMMIT,IL,60501-,(708)594-9363 x,OWNER,PHILLIP AND CORA WASHINGTON,10421 S WABASH,CHICAGO,IL,60628,,,,,,,,41.70470349,-87.62211965,,"(41.704703487560394, -87.62211964653096)"
100754370,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$16,372.00 ",$0.00 ,$500.00 ,$500.00 ,11324,S,WENTWORTH,AVE,CONTRACTOR-GENERAL CONTRACTOR,"O.A.K.K. CONSTRUCTION CO., INC",7742 W. 61ST PLACE,SUMMIT,IL,60501-,(708)594-9363 x,OWNER,HOUSTON MASSEY,11324 S WENTWORTH,CHICAGO,IL,60628,,,,,,,,41.688092,-87.62792106,,"(41.68809199779576, -87.62792106184453)"
100754381,PERMIT - EASY PERMIT PROCESS,3/30/2018,"$20,811.00 ",$0.00 ,$500.00 ,$500.00 ,6804,S,LANGLEY,AVE,CONTRACTOR-GENERAL CONTRACTOR,"O.A.K.K. CONSTRUCTION CO., INC",7742 W. 61ST PLACE,SUMMIT,IL,60501-,(708)594-9363 x,OWNER,BARBARA ALIOTTO,6804 S LANGLEY,CHICAGO,IL,60637,,,,,,,,41.77107556,-87.60831679,,"(41.77107556364559, -87.60831679443908)"
100701190,PERMIT - SIGNS,3/29/2018,"$1,600.00 ",$0.00 ,$200.00 ,$200.00 ,5946,W,NORTH,AVE,SIGN CONTRACTOR,SIGNMEX SIGN CO,841 N KILPATRICK,CHICAGO,IL,60651,(773)552-9133,CONTRACTOR-ELECTRICAL,E.J. ELECTRIC,2435 E. 83RD ST.,CHICAGO,IL,60617-,(773)909-3351 X,OWNER,THOMAS VIERE,1608 N MASON AVE,CHICAGO,IL,60639,41.90937447,-87.77469646,,"(41.909374474057245, -87.7746964577074)"
100565084,PERMIT - SIGNS,3/29/2018,"$8,000.00 ",$0.00 ,$300.00 ,$300.00 ,804,E,79TH,ST,SIGN CONTRACTOR,BANANA SIGN,6532 S. LAVERGNE AVE,BEDFORD PARK,IL,60638,(773)807-2487,CONTRACTOR-ELECTRICAL,ADNAN DAVID ELECTRIC,9745 N. KEYSTONE AVE.,SKOKIE,IL,60076-,(773)988-6491 X,,,,,,,41.75139875,-87.60499423,,"(41.751398747931674, -87.60499423355195)"
100483842,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$50.00 ,$50.00 ,2538,W,103RD,PL,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.70555183,-87.68558702,,"(41.705551832171764, -87.68558701857818)"
100715825,PERMIT - WRECKING/DEMOLITION,3/29/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,7129,W,BELMONT,AVE,CONTRACTOR-WRECKING,"TIR CONAILL CONRECTE, INC",1500 S WASHINGTON AVE,PARK RIDGE,IL,60068-,(847)720-4853 x,OWNER,STAN SOBIESKI,3831 RUBY ST. SUITE 100,SCHILLER PARK,IL,60176,,,,,,,,41.93790757,-87.80522336,,"(41.93790756471006, -87.80522336440933)"
100724941,PERMIT - NEW CONSTRUCTION,3/29/2018,"$400,000.00 ",$0.00 ,"$4,417.00 ","$4,417.00 ",1244,W,HURON,ST,SELF CERT ARCHITECT,CASAGRANDE PHILIP D,,,,,,CONTRACTOR-ELECTRICAL,POLTECH ELECTRIC INC.,3691 WINDING TRAIL,HOFFMAN ESTATES,IL,60192-,(773)396-1326 X,CONTRACTOR-GENERAL CONTRACTOR,"SHUTLER DEVELOPMENT, INC.",1025 W OAKDALE AVENUE,CHICAGO,IL,60657-,41.89448739,-87.65929428,(773)456-5288 x,"(41.89448738818367, -87.6592942824512)"
100725923,PERMIT - WRECKING/DEMOLITION,3/29/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,1636,W,WASECA,PL,CONTRACTOR-WRECKING,KLF EXCAVATING,2300 WEST 167TH STREET,MARKHAM,IL,60428-,(708)331-4200 x,OWNER,CITY OF CHIGAGO,121 N LASALLE ST,CHICAGO,IL,60602-,,,,,,,,41.68867259,-87.66306355,,"(41.68867259171424, -87.6630635454099)"
100726610,PERMIT - WRECKING/DEMOLITION,3/29/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,6235,S,LAFLIN,ST,CONTRACTOR-WRECKING,KLF EXCAVATING,2300 WEST 167TH STREET,MARKHAM,IL,60428-,(708)331-4200 x,OWNER,CITY OF CHIGAGO,121 N LASALLE ST,CHICAGO,IL,60602-,,,,,,,,41.78027923,-87.66166177,,"(41.780279229159106, -87.66166176490165)"
100737730,PERMIT - NEW CONSTRUCTION,3/29/2018,"$60,000.00 ",$0.00 ,$375.00 ,$375.00 ,5252,S,CORNELL,AVE,OWNER OCCUPIED,"1600 E 53RD STREET, LLC ERIC LEVIN",5252 S CORNELL AVE,CHICAGO,IL,60615,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,LINN-MATHES  INC,309 SOUTH GREEN STREET,CHICAGO,IL,60607-,41.79964655,-87.5856589,(312)454-0200 x,"(41.79964654492164, -87.5856589033531)"
100743266,PERMIT - RENOVATION/ALTERATION,3/29/2018,"$69,000.00 ",$0.00 ,$350.00 ,$350.00 ,6218,S,VERNON,AVE,OWNER,GCRI LLC,6218 S VERNON AVE,CHICAGO,IL,60637,,ARCHITECT,KACPRZYNSKI ANDRZEJ,,,,,,CONTRACTOR-ELECTRICAL,CHAVEZ ELECTRIC,2131 N. LAPORTE,CHICAGO,IL,60639-,41.78148308,-87.6145878,(773)622-8099 x,"(41.78148307494538, -87.61458779861374)"
100744146,PERMIT - RENOVATION/ALTERATION,3/29/2018,"$25,000.00 ",$0.00 ,$350.00 ,$350.00 ,5756,N,EAST CIRCLE,AVE,OWNER OCCUPIED,DANIEL DEGNAN,5756 N EAST CIRCLE AVE,CHICAGO,IL,60631,,ARCHITECT,DURKIN DANIEL J,,,,,,CONTRACTOR-ELECTRICAL,DOCKSUN ELECTRIC,5736 N.E. CIRCLE,CHICAGO,IL,60631-,41.98613081,-87.80156283,(773)330-9231 X,"(41.986130806605075, -87.80156283373942)"
100745753,PERMIT - WRECKING/DEMOLITION,3/29/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,4301,N,MILWAUKEE,AVE,CONTRACTOR-WRECKING,PRECISION EXCAVATION L L C,3419 N. LINCOLN AVE,CHICAGO,IL,60657-,(773)384-7202 x,OWNER,FINNEY BUILDING LLC,C/O KOZONIS & ASSOCIATES LTD 4849 N. MILWAUKEE AVE  STE 300,CHICAGO,IL,60630,,,,,,,,41.9589361,-87.75283484,,"(41.958936103853645, -87.75283483612465)"
100747083,PERMIT - ELECTRIC WIRING,3/29/2018,"$9,950.00 ",$0.00 ,$75.00 ,$75.00 ,29,N,WACKER,DR,CONTRACTOR-ELECTRICAL,QIS INC.,10938 S. WESTERN,CHICAGO,IL,60643-,(773)445-0120 X,,,,,,,,,,,,,,41.88270036,-87.63663756,,"(41.88270035458986, -87.63663755997726)"
100747633,PERMIT - RENOVATION/ALTERATION,3/29/2018,"$2,275,000.00 ",$0.00 ,"$21,302.85 ","$21,302.85 ",600,W,CHICAGO,AVE,SELF CERT ARCHITECT,DIMAILIG FERDINAND R,,,,,,CONTRACTOR-ELECTRICAL,HARDT ELECTRIC INC,4909 N. ELSTON AVE.,CHICAGO,IL,60630,(773)685-2200,CONTRACTOR-GENERAL CONTRACTOR,INTERIOR ALTERATIONS,200 W MONROE STREET SUITE 2150,CHICAGO,IL,60606,41.89658519,-87.64299618,(312)454-1599,"(41.896585191199556, -87.64299618172501)"
100748009,PERMIT - RENOVATION/ALTERATION,3/29/2018,"$20,000.00 ",$0.00 ,$375.00 ,$375.00 ,1728,W,DIVISION,ST,SELF CERT ARCHITECT,SANTOY CESAR A,,,,,,CONTRACTOR-ELECTRICAL,"VIP TECH ELECTRIC, INC.",45 BRADROCK DRIVE,DES PLAINES,IL,60018-,(773)725-0000 x,CONTRACTOR-GENERAL CONTRACTOR,LIPE CONSTRUCTION COMPANY,1250 N PAULINA,CHICAGO,IL,60622,41.90339454,-87.67123106,(773)489-9600,"(41.9033945398785, -87.67123106117916)"
100748278,PERMIT - RENOVATION/ALTERATION,3/29/2018,"$7,000.00 ",$0.00 ,"$1,450.00 ","$1,450.00 ",180,E,PEARSON,ST,OWNER OCCUPIED,ERIC VASSILATOS,180 E PEARSON ST UNIT 5001,CHICAGO,IL,60611,,ARCHITECT,SCHOLTENS WILLIAM,,,,,,CONTRACTOR-ELECTRICAL,AFFORDABLE CONSTRUCTION & ELEC,P.O. BOX 1112,BRIDGEVIEW,IL,60455,41.89771272,-87.62266944,(773)430-0050,"(41.897712720874424, -87.6226694441918)"
100749044,PERMIT - RENOVATION/ALTERATION,3/29/2018,"$2,300.00 ",$0.00 ,$75.00 ,$75.00 ,2111,S,CENTRAL PARK,AVE,OWNER,RICARDO E. CORREA,2111 S. CENTRAL PARK AV.,CHICAGO,IL,60623,,ARCHITECT,MARTINEZ LUIS A,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"CARDENAS CONSTRUCTION, INC",17W203 MONTEREY AVE.,OAKBROOK TERRACE,IL,60181-,41.8530493,-87.71489227,(708)612-2876 x,"(41.85304929844097, -87.71489226622923)"
100749615,PERMIT - RENOVATION/ALTERATION,3/29/2018,"$85,000.00 ",$0.00 ,$375.00 ,$375.00 ,2111,W,CATON,ST,OWNER,2111 W CATON LLC,709 N. MILWAUKEE AVE.,CHICAGO,IL,60642,,ARCHITECT,COLALILLO DAVID,,,,,,CONTRACTOR-ELECTRICAL,C & J ELECTRIC CO.,6536 N. LAWNDALE AVE.,LINCOLNWOOD,IL,60712-4020,41.91180108,-87.68033731,(773)908-4847 x,"(41.91180108128841, -87.68033731392876)"
100749798,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,5537,S,MULLIGAN,AVE,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.7912278,-87.78039852,,"(41.79122780121793, -87.78039852062325)"
100749838,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,1545,W,WABANSIA,AVE,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.91234683,-87.66725224,,"(41.91234683191527, -87.6672522377638)"
100749849,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,5530,S,SAYRE,AVE,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.79110693,-87.79656987,,"(41.791106925561415, -87.7965698698083)"
100749852,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,7124,W,51ST,PL,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.79819707,-87.79989723,,"(41.79819706535478, -87.7998972329105)"
100749861,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,6111,S,NATOMA,AVE,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.78087636,-87.78734479,,"(41.78087635984315, -87.78734478736301)"
100749862,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,5706,S,OAK PARK,AVE,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.78825315,-87.79157492,,"(41.788253146380214, -87.79157492371226)"
100749866,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,5704,S,NEW ENGLAND,AVE,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.78827078,-87.79401961,,"(41.78827078403973, -87.7940196129933)"
100749869,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,9029,S,CORNELL,AVE,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.73056248,-87.58374135,,"(41.73056247505845, -87.5837413495582)"
100749872,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,4439,S,KARLOV,AVE,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.81216521,-87.72604717,,"(41.81216520711185, -87.7260471651577)"
100749874,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,7148,W,64TH,ST,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.77567389,-87.80029125,,"(41.77567389373765, -87.80029125098216)"
100749877,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,510,W,97TH,ST,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.7180254,-87.63636238,,"(41.71802539792585, -87.63636238442898)"
100749878,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,5139,S,NATOMA,AVE,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.79843079,-87.78794472,,"(41.798430787014034, -87.78794471783253)"
100749880,PERMIT - ELECTRIC WIRING,3/29/2018,$450.00 ,$0.00 ,$75.00 ,$75.00 ,4441,N,KILBOURN,AVE,CONTRACTOR-ELECTRICAL,"ENERTOUCH, INC.",1407 CENTRE CIRCLE,DOWNERS GROVE,IL,60515-,(630)620-9073 x,,,,,,,,,,,,,,41.96207325,-87.74111197,,"(41.96207324875122, -87.74111197322199)"
100750063,PERMIT - RENOVATION/ALTERATION,3/29/2018,"$12,000.00 ",$0.00 ,$75.00 ,$75.00 ,4715,S,WOOD,ST,OWNER OCCUPIED,EVELIO RODRIGUEZ,4715 S WOOD ST,CHICAGO,IL,60609,,ARCHITECT,NEWDELMAN BARRY L,,,,,,EXPEDITOR,S.V.A & DESIGN INCORPORATED,5037 W. NEWPORT AVE.,CHICAGO,IL,60641-,41.80807304,-87.66966919,(773)545-7207 x,"(41.80807304272002, -87.66966919351361)"
100750466,PERMIT - WRECKING/DEMOLITION,3/29/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,5952,S,ADA,ST,CONTRACTOR-WRECKING,MC DONAGH DEMOLITION,7306 N OTTAWA,CHGO,IL,60620-,(312)735-5112 x,OWNER,CITY OF CHIGAGO,121 N LASALLE ST,CHICAGO,IL,60602-,,,,,,,,41.78527367,-87.65843657,,"(41.785273666491754, -87.65843656450778)"
100750515,PERMIT - RENOVATION/ALTERATION,3/29/2018,$700.00 ,$0.00 ,$550.00 ,$550.00 ,5429,N,OAK PARK,AVE,OWNER AS ARCHITECT,EDELMIRO PAGAN,,,,,,OWNER AS GENERAL CONTRACTOR,EDELMIRO PAGAN,5429 S OAK PARK AV,CHGO,IL,60656,,,,,,,,41.97974586,-87.79630333,,"(41.97974585991477, -87.79630333368132)"
100751182,PERMIT - RENOVATION/ALTERATION,3/29/2018,"$15,000.00 ",$0.00 ,$275.00 ,$275.00 ,1630,W,GREGORY,ST,OWNER,GEORGE HALDES,2540 N. BURLING,CHICAGO,IL,60614,,ARCHITECT,JOHNSON RALPH DONALD,,,,,,CONTRACTOR-ELECTRICAL,CHAVEZ ELECTRIC,2131 N. LAPORTE,CHICAGO,IL,60639-,41.98265399,-87.67105794,(773)622-8099 x,"(41.98265398601431, -87.67105793580137)"
